id,idRace,nom,slug,data,ciutat,provincia,pais,email,telefon,descripcio,data_final,latitude,longitude,reglament,num_fitxers,showRankings,active_photos,externalInscriptions,event_id,distancia,participantes_totales,participantes_hombres,participantes_mujeres,participantes_sin_especificar
638bb105-0f84-4e3a-988b-1659ac1f13ce,1090000100067,Carrera Pedestre RSN Los Mochis 2022,carrera-pedestre-rsn-los-mochis-2022,2022-12-04,Los Mochis,Sinaloa,México,atletica.registros@gmail.com,6681140728,,2022-12-04,25.7916,-108.987,,0.0,False,False,,638bb106-db64-4c9a-a5be-1659ac1f13ce,11K,15.0,0.0,0.0,15.0
638bb105-0f84-4e3a-988b-1659ac1f13ce,1090000100067,Carrera Pedestre RSN Los Mochis 2022,carrera-pedestre-rsn-los-mochis-2022,2022-12-04,Los Mochis,Sinaloa,México,atletica.registros@gmail.com,6681140728,,2022-12-04,25.7916,-108.987,,0.0,False,False,,638c1e6b-e7ac-4329-8e60-080bac1f13ce,200M,18.0,0.0,0.0,18.0
638bb105-0f84-4e3a-988b-1659ac1f13ce,1090000100067,Carrera Pedestre RSN Los Mochis 2022,carrera-pedestre-rsn-los-mochis-2022,2022-12-04,Los Mochis,Sinaloa,México,atletica.registros@gmail.com,6681140728,,2022-12-04,25.7916,-108.987,,0.0,False,False,,638c1e87-404c-4cdd-831a-0ca9ac1f13ce,300M,13.0,0.0,0.0,13.0
638bb105-0f84-4e3a-988b-1659ac1f13ce,1090000100067,Carrera Pedestre RSN Los Mochis 2022,carrera-pedestre-rsn-los-mochis-2022,2022-12-04,Los Mochis,Sinaloa,México,atletica.registros@gmail.com,6681140728,,2022-12-04,25.7916,-108.987,,0.0,False,False,,638c1e9d-811c-4a3c-aa44-3708ac1f13ce,400M,4.0,0.0,0.0,4.0
638c0a6e-c378-48fe-8dcc-0cafac1f13ce,1840000200006,QUE NADIE SE QUEDE ATRAS,que-nadie-se-quede-atras,2022-12-04,San Luis Potosí,San Luis Potosí,México,aleman.joseph@outlook.es,4441302615,,2022-12-04,22.1565,-100.986,,0.0,False,False,,638c0a8c-2bc8-4d37-a7c7-1656ac1f13ce,10K,95.0,0.0,0.0,95.0
638c0a6e-c378-48fe-8dcc-0cafac1f13ce,1840000200006,QUE NADIE SE QUEDE ATRAS,que-nadie-se-quede-atras,2022-12-04,San Luis Potosí,San Luis Potosí,México,aleman.joseph@outlook.es,4441302615,,2022-12-04,22.1565,-100.986,,0.0,False,False,,638e4356-ea70-46bb-92f0-69baac1f0c6c,5K,173.0,0.0,0.0,173.0
638c0b04-fdac-4ad2-94e4-1657ac1f13ce,1840000200007,CORRE POR TU MARCA 2022,corre-por-tu-marca-2022,2022-12-04,San Luis Potosí,San Luis Potosí,México,aleman.joseph@outlook.es,4441302615,,2022-12-04,22.1565,-100.986,,0.0,False,False,,638c0b26-1f48-4db0-814b-0ca9ac1f13ce,6K,1226.0,0.0,0.0,1226.0
638c3759-79a0-4db8-9cd3-6e13ac1f13ce,2630000100023,New Balance Milla Urbana Medellín - Colombia,new-balance-milla-urbana-medellin---colombia,2022-12-04,Medellín,Antioquia,Colombia,info@mcmeventos.com,3174392902,,2022-12-04,6.25129,-75.576,,0.0,False,False,,638c4edc-bd90-4f13-97c8-6e13ac1f13ce,1609 Mts,242.0,160.0,82.0,0.0
638c3759-79a0-4db8-9cd3-6e13ac1f13ce,2630000100023,New Balance Milla Urbana Medellín - Colombia,new-balance-milla-urbana-medellin---colombia,2022-12-04,Medellín,Antioquia,Colombia,info@mcmeventos.com,3174392902,,2022-12-04,6.25129,-75.576,,0.0,False,False,,638d18a6-7a54-4495-a535-3b97ac1f03b5,800 Mts.,26.0,12.0,14.0,0.0
638c9888-4444-435a-b21b-0b6eac1f03b5,1700000200064,Ocean Racing Cup II,ocean-racing-cup-ii,2022-12-04,Chorrillos,Lima,Perú/Piruw,,,,2022-12-04,-9.18997,-75.0152,,0.0,False,False,,,,0.0,0.0,0.0,0.0
638d14a2-7774-46a2-b56e-3b81ac1f03b5,1680000200015,Carrera CRIT Michoacán 2022,carrera-crit-michoacan-2022,2022-12-04,Morelia,Michoacán de Ocampo,México,charlychips@gmail.com,,,2022-12-04,19.6971,-101.185,,0.0,False,False,,638d14c6-7cbc-4097-86f5-4a10ac1f13ce,5K,225.0,0.0,0.0,225.0
638d14a2-7774-46a2-b56e-3b81ac1f03b5,1680000200015,Carrera CRIT Michoacán 2022,carrera-crit-michoacan-2022,2022-12-04,Morelia,Michoacán de Ocampo,México,charlychips@gmail.com,,,2022-12-04,19.6971,-101.185,,0.0,False,False,,638d1503-e434-442e-8a5b-4a11ac1f13ce,10K,96.0,0.0,0.0,96.0
638d2b20-4b80-4734-b43c-4a09ac1f13ce,1600000100009,Carrera Atlética 6K Lerdo 2022,carrera-atletica-6k-lerdo-2022,2022-12-04,Lerdo,Durango,México,alfaleman@hotmail.com,8712638000,,2022-12-04,25.5361,-103.521,,0.0,False,False,,638d2b31-b710-49ee-aa17-4a07ac1f13ce,6Km,854.0,0.0,0.0,854.0
638d2c49-98a0-4925-89f3-3b98ac1f03b5,1600000100010,Carrera 5K W 2022,carrera-5k-w-2022,2022-12-04,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2022-12-04,25.5439,-103.428,,0.0,False,False,,638d2c58-54fc-4f61-9856-3b90ac1f03b5,1Km,11.0,0.0,0.0,11.0
638d2c49-98a0-4925-89f3-3b98ac1f03b5,1600000100010,Carrera 5K W 2022,carrera-5k-w-2022,2022-12-04,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2022-12-04,25.5439,-103.428,,0.0,False,False,,638d2c68-9e70-420f-93ba-3b8aac1f03b5,5Km,171.0,0.0,0.0,171.0
638d2e40-adac-4330-8153-3b98ac1f03b5,1600000100011,Carrera Atlética 5K Halcones 2022,carrera-atletica-5k-halcones-2022,2022-12-04,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2022-12-04,25.5439,-103.428,,0.0,False,False,,638d2e53-f2ac-4423-874f-3b92ac1f03b5,5Km,1518.0,0.0,0.0,1518.0
638d2e40-adac-4330-8153-3b98ac1f03b5,1600000100011,Carrera Atlética 5K Halcones 2022,carrera-atletica-5k-halcones-2022,2022-12-04,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2022-12-04,25.5439,-103.428,,0.0,False,False,,638f6bc4-b5d8-4879-9aed-5a2dac1f13ce,800mts,77.0,0.0,0.0,77.0
638d2e40-adac-4330-8153-3b98ac1f03b5,1600000100011,Carrera Atlética 5K Halcones 2022,carrera-atletica-5k-halcones-2022,2022-12-04,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2022-12-04,25.5439,-103.428,,0.0,False,False,,638f6bce-26dc-4112-9e4c-06b0ac1f063d,400mts,62.0,0.0,0.0,62.0
638d2f29-9314-4314-919b-4a12ac1f13ce,1600000100012,9a Edición 15 Aniversario CIT 2022,9a-edicion-15-aniversario-cit-2022,2022-11-27,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2022-11-27,25.5439,-103.428,,0.0,False,False,,,,0.0,0.0,0.0,0.0
638db111-f9f0-4174-971b-066aac1f0c6c,1360000100333,XX CARRERA POPULAR VILLA DE ALCAUDETE DE LA JARA,xx-carrera-popular-villa-de-alcaudete-de-la-jara,2022-12-06,Alcaudete de la Jara,Toledo,España,info@evedeport.com,,,2022-12-07,,,,0.0,True,False,,63ab2e16-44bc-418f-9e3d-0659ac1f1367,CADETES,1.0,1.0,0.0,0.0
638db111-f9f0-4174-971b-066aac1f0c6c,1360000100333,XX CARRERA POPULAR VILLA DE ALCAUDETE DE LA JARA,xx-carrera-popular-villa-de-alcaudete-de-la-jara,2022-12-06,Alcaudete de la Jara,Toledo,España,info@evedeport.com,,,2022-12-07,,,,0.0,True,False,,63ab2e17-d404-40f4-aa6a-073dac1f1367,ABSOLUTA,137.0,108.0,29.0,0.0
638dca2d-99a4-411f-96dc-2180ac1f13ce,2110000100067,X SAN PINTEÑA 2022,x-san-pintetildea-2022,2022-12-18,Pinto,Madrid,España,contacto@dxtchiprun.es,609039031,,2022-12-18,40.2375052,-3.6967718,,1.0,False,False,,638dce35-9c70-455e-b648-3a50ac1f0c6c,5K SAN PINTEÑA,97.0,97.0,0.0,0.0
638dca2d-99a4-411f-96dc-2180ac1f13ce,2110000100067,X SAN PINTEÑA 2022,x-san-pintetildea-2022,2022-12-18,Pinto,Madrid,España,contacto@dxtchiprun.es,609039031,,2022-12-18,40.2375052,-3.6967718,,1.0,False,False,,639f9a14-85f0-4248-9007-038aac1f25e6,10K SAN PINTEÑA,258.0,219.0,39.0,0.0
638e0510-db8c-454c-920e-69b6ac1f0c6c,2630000100024,Carrera Atlética Ciudad de Cajicá - Colombia ,carrera-atletica-ciudad-de-cajica---colombia,2022-12-07,Cajicá,Cundinamarca,Colombia,ciro.solano@spikessystem.com,,,2022-12-07,4.91929,-74.0294,,0.0,False,False,,63911b0c-f968-4c54-bf2c-3601ac1f0455,2.7K,167.0,96.0,71.0,0.0
638e0510-db8c-454c-920e-69b6ac1f0c6c,2630000100024,Carrera Atlética Ciudad de Cajicá - Colombia ,carrera-atletica-ciudad-de-cajica---colombia,2022-12-07,Cajicá,Cundinamarca,Colombia,ciro.solano@spikessystem.com,,,2022-12-07,4.91929,-74.0294,,0.0,False,False,,63911b0e-419c-4e0f-9925-5775ac1f182c,6.8K,40.0,31.0,9.0,0.0
638e0510-db8c-454c-920e-69b6ac1f0c6c,2630000100024,Carrera Atlética Ciudad de Cajicá - Colombia ,carrera-atletica-ciudad-de-cajica---colombia,2022-12-07,Cajicá,Cundinamarca,Colombia,ciro.solano@spikessystem.com,,,2022-12-07,4.91929,-74.0294,,0.0,False,False,,63911b0e-d060-4ecb-826c-35ffac1f0455,8.2K,13.0,8.0,5.0,0.0
638e0510-db8c-454c-920e-69b6ac1f0c6c,2630000100024,Carrera Atlética Ciudad de Cajicá - Colombia ,carrera-atletica-ciudad-de-cajica---colombia,2022-12-07,Cajicá,Cundinamarca,Colombia,ciro.solano@spikessystem.com,,,2022-12-07,4.91929,-74.0294,,0.0,False,False,,63911b0f-ea78-4e2e-b35b-3608ac1f0455,4.1K,47.0,28.0,19.0,0.0
638e0510-db8c-454c-920e-69b6ac1f0c6c,2630000100024,Carrera Atlética Ciudad de Cajicá - Colombia ,carrera-atletica-ciudad-de-cajica---colombia,2022-12-07,Cajicá,Cundinamarca,Colombia,ciro.solano@spikessystem.com,,,2022-12-07,4.91929,-74.0294,,0.0,False,False,,63911b11-697c-4502-8828-5774ac1f182c,12.3K,80.0,54.0,26.0,0.0
638e0510-db8c-454c-920e-69b6ac1f0c6c,2630000100024,Carrera Atlética Ciudad de Cajicá - Colombia ,carrera-atletica-ciudad-de-cajica---colombia,2022-12-07,Cajicá,Cundinamarca,Colombia,ciro.solano@spikessystem.com,,,2022-12-07,4.91929,-74.0294,,0.0,False,False,,63911b11-8c5c-4f61-a455-5777ac1f182c,9.6K,53.0,34.0,19.0,0.0
638e19bc-76dc-490c-a2f0-69b3ac1f0c6c,2080000100007,BURDEN PUERTO VALLARTA 2022,burden-puerto-vallarta-2022,2022-12-03,Puerto Vallarta,Jalisco,México,albareynagacarlos@gmail.com,,,2022-12-03,20.622,-105.228,,0.0,False,False,,638e19e1-c628-48b6-bf3f-69b9ac1f0c6c,15K,102.0,67.0,35.0,0.0
638e228e-1004-4e1b-8e4d-69bdac1f0c6c,380000100465,XXX SAN SILVESTRE VILLA DE MORA,xxx-san-silvestre-villa-de-mora-69936,2022-12-31,Mora,Toledo,España,coordinador.deportivo@mora.es,644615712,,2022-12-31,,,,0.0,False,False,,638e27f4-93d4-48a7-9ee4-69b5ac1f0c6c,ABSOLUTA,118.0,91.0,27.0,0.0
638f116b-753c-4465-ab59-5a2eac1f13ce,2110000100068,SAN SILVESTRE TOMELLOSERA 2022,san-silvestre-tomellosera-2022,2022-12-31,Tomelloso,Ciudad Real,España,contacto@dxtchiprun.es,609039031,,2022-12-31,39.1583745,-3.0214475,,0.0,False,False,,63b1b9a4-95d0-4644-8635-6bf2ac1f0b32,SAN SILVESTRE TOMELLOSERA 2022,416.0,274.0,142.0,0.0
63901b29-3728-4246-9d9f-90aaac30c936,1850000300039,RTT Afan Forest 2024,rtt-afan-forest,2024-11-10,Port Talbot,Wales South,United Kingdom,contact@triandenter.com,,,2024-11-10,51.6452,-3.63748,,0.0,False,False,,,,0.0,0.0,0.0,0.0
63905449-c454-4693-952f-0cadac1f182c,380000100466,XVI SAN SILVESTRE VILLACAÑERA,xvi-san-silvestre-villacatildeera,2022-12-31,Villacañas,Toledo,España,info@depochip.com,644615712,,2022-12-31,,,,0.0,False,False,,6390551d-e3e0-45e7-a366-0660ac1f182c,ABSOLUTA,158.0,116.0,42.0,0.0
639066cb-99d4-45a2-8c9a-2522ac1f0455,30000300148,XIV CALAMORRO SKYRACE & CxM Calamorro,xiv-calamorro-skyrace-amp-cxm-calamorro,2023-04-29,Benalmádena,Málaga,España,yomuryinscripciones@gmail.com,,,2023-04-29,36.6013294,-4.568603599999,,2.0,True,True,,644d7309-c570-447c-a74c-1cafac1f1e7d,Calamorro Skyrace (27k /+2200),254.0,209.0,45.0,0.0
639066cb-99d4-45a2-8c9a-2522ac1f0455,30000300148,XIV CALAMORRO SKYRACE & CxM Calamorro,xiv-calamorro-skyrace-amp-cxm-calamorro,2023-04-29,Benalmádena,Málaga,España,yomuryinscripciones@gmail.com,,,2023-04-29,36.6013294,-4.568603599999,,2.0,True,True,,644d7309-e850-409a-8b42-082cac1f0979,CxM Calamorro Open / Junior (15k / +1100),144.0,112.0,32.0,0.0
639066cb-99d4-45a2-8c9a-2522ac1f0455,30000300148,XIV CALAMORRO SKYRACE & CxM Calamorro,xiv-calamorro-skyrace-amp-cxm-calamorro,2023-04-29,Benalmádena,Málaga,España,yomuryinscripciones@gmail.com,,,2023-04-29,36.6013294,-4.568603599999,,2.0,True,True,,644d730c-3410-4a84-beb5-3294ac1f1e7d,"CxM Calamorro Cadete / Juvenil (9,2k / +450)",15.0,11.0,4.0,0.0
63906dcd-bc40-4006-902b-7a14ac1f0455,380000100467,SAN SILVESTRE DE EL VISO DE SAN JUAN 2022,san-silvestre-de-el-viso-de-san-juan-2022,2022-12-31,Viso de San Juan (El),Toledo,España,info@depochip.com,644615712,,2022-12-31,,,,0.0,False,False,,63907678-a510-4f1e-81af-2523ac1f0455,ABSOLUTA,79.0,55.0,24.0,0.0
63907c11-7eac-4ce6-bb78-065eac1f182c,1360000100334,XIX CARRERA POPULAR NAVIDEÑA GALVEZ 2022,xix-carrera-popular-navidetildea-galvez-2022,2022-12-10,Gálvez,Toledo,España,info@evedeport.com,,,2022-12-10,,,,0.0,False,False,,6394c1f5-521c-4a50-9575-0cb1ac1f15ea,5KM,87.0,57.0,30.0,0.0
6390816b-8dac-42bd-a05a-7a13ac1f0455,380000100468,XI SAN SILVESTRE DE TURLEQUE,xi-san-silvestre-de-turleque,2022-12-31,Turleque,Toledo,España,info@depochip.com,644615712,,2022-12-31,,,,0.0,False,False,,63908274-f2cc-468b-be7c-0cadac1f182c,ABSOLUTA,29.0,24.0,5.0,0.0
63909594-aa2c-4526-98bb-3affac1f0455,660000200050,Trail Les Amandiers Tafraout,trail-les-amandiers-tafraout,2022-12-11,Morocco,Morocco,Al-Maghrib,timingspirit@gmail.com,,,2022-12-11,40.9439,-87.4519,,0.0,False,False,,6395bdb8-6d7c-41db-8ee2-0657ac1f2555,12KM,104.0,93.0,11.0,0.0
63909594-aa2c-4526-98bb-3affac1f0455,660000200050,Trail Les Amandiers Tafraout,trail-les-amandiers-tafraout,2022-12-11,Morocco,Morocco,Al-Maghrib,timingspirit@gmail.com,,,2022-12-11,40.9439,-87.4519,,0.0,False,False,,6395bdb8-df34-4a0c-867e-1b3eac1f1f2f,21KM,65.0,59.0,6.0,0.0
63909594-aa2c-4526-98bb-3affac1f0455,660000200050,Trail Les Amandiers Tafraout,trail-les-amandiers-tafraout,2022-12-11,Morocco,Morocco,Al-Maghrib,timingspirit@gmail.com,,,2022-12-11,40.9439,-87.4519,,0.0,False,False,,6395bdbb-d19c-493a-a3c3-0764ac1f1f2f,3KM,75.0,61.0,14.0,0.0
6390dff3-0aa8-48d8-93f3-35ffac1f0455,2500000100096,La NeoRural 2022,la-neorural-2022,2022-12-11,Santa Maria de Martorelles,Barcelona,España,xnavarro@lasttiming.es,,,2022-12-11,,,,0.0,False,False,,6395d74c-b07c-48c3-a466-065eac1f298a,25KM,219.0,202.0,17.0,0.0
63910684-ac08-47ad-9607-3606ac1f0455,580000300103,4k Chronosport,ford-gato-56402,2022-12-18,Ramos Arizpe,Coahuila de Zaragoza,México,cronometraje@chronosport.mx,8444906373,,2022-12-18,25.5409,-100.949,,0.0,False,False,,,,0.0,0.0,0.0,0.0
639139e1-fa44-4269-bffd-1a12ac1f0455,1700000200065,5K Jockey Plaza ,5k-jockey-plaza,2022-12-08,La Molina,Lima,Perú/Piruw,,,,2022-12-08,38.0298,-1.24625,,0.0,False,False,,,,0.0,0.0,0.0,0.0
63919fe3-d234-4325-876d-1d08ac1f2052,350000100170,VII KOLAZINOKO MENDI EGUNA,vii-kolazinoko-mendi-eguna,2023-03-18,Bedia,Bizkaia,España,info@cronergy.es,687578712,,2023-03-18,43.2086175,-2.8020097,,0.0,True,False,,6415bd2b-9384-458c-ad63-4fdaac1f0f91, Carrera de montaña 16k y Junior/Cadete ,110.0,83.0,27.0,0.0
63919fe3-d234-4325-876d-1d08ac1f2052,350000100170,VII KOLAZINOKO MENDI EGUNA,vii-kolazinoko-mendi-eguna,2023-03-18,Bedia,Bizkaia,España,info@cronergy.es,687578712,,2023-03-18,43.2086175,-2.8020097,,0.0,True,False,,6415bd2c-5db8-43e5-9006-6c75ac1f2128,Carrera De Montaña 24k ,300.0,263.0,37.0,0.0
63919fe3-d234-4325-876d-1d08ac1f2052,350000100170,VII KOLAZINOKO MENDI EGUNA,vii-kolazinoko-mendi-eguna,2023-03-18,Bedia,Bizkaia,España,info@cronergy.es,687578712,,2023-03-18,43.2086175,-2.8020097,,0.0,True,False,,6415bd2e-b57c-4cc9-b0df-079eac1f0f91,Carrera de Montaña 11k Cadetes y Juveniles,20.0,16.0,4.0,0.0
6391b136-cf84-42db-ab53-7f59ac1f0455,470000100131,III DESAFIO LA CODOSERA,iii-desafio-la-codosera,2022-12-18,Codosera (La),Badajoz,España,info@cronofinisher.com,644955141,,2022-12-18,39.2075633,-7.1722917,,0.0,False,False,,,,0.0,0.0,0.0,0.0
6391f8eb-46d0-46fd-a241-2bd1ac1f2052,2400000100057,Maratón El Salvador ,maraton-el-salvador,2022-12-18,Nueva San Salvador,La Libertad,El Salvador,anita.lopez.coach@gmail.com,76638554,,2022-12-18,13.7942,-88.8965,,0.0,True,False,,639f6774-8d54-43cc-96f5-62e1ac1f1efa,Carrera 10K,61.0,27.0,34.0,0.0
6391f8eb-46d0-46fd-a241-2bd1ac1f2052,2400000100057,Maratón El Salvador ,maraton-el-salvador,2022-12-18,Nueva San Salvador,La Libertad,El Salvador,anita.lopez.coach@gmail.com,76638554,,2022-12-18,13.7942,-88.8965,,0.0,True,False,,639f6774-9cfc-4510-949d-048cac1f25e6,Carrera 42 Kilómetros,118.0,94.0,24.0,0.0
6391f8eb-46d0-46fd-a241-2bd1ac1f2052,2400000100057,Maratón El Salvador ,maraton-el-salvador,2022-12-18,Nueva San Salvador,La Libertad,El Salvador,anita.lopez.coach@gmail.com,76638554,,2022-12-18,13.7942,-88.8965,,0.0,True,False,,639f6774-d564-4532-b9ef-7c90ac1f25e6,Carrera 21K,195.0,112.0,83.0,0.0
63921011-8090-456e-b3e6-7f59ac1f0455,630000300147,UTCR 2022,utcr-2022,2022-12-10,Turrialba,Cartago,Costa Rica,info@tnfecogreen.com,+50688602020,,2022-12-10,9.7436229,-83.9440817,,0.0,True,False,,6394fef3-bb84-42ab-ad68-7050ac1f15ea,80K,20.0,13.0,7.0,0.0
63921011-8090-456e-b3e6-7f59ac1f0455,630000300147,UTCR 2022,utcr-2022,2022-12-10,Turrialba,Cartago,Costa Rica,info@tnfecogreen.com,+50688602020,,2022-12-10,9.7436229,-83.9440817,,0.0,True,False,,6394fef5-0808-4bf9-93fd-6a35ac1f15ea,50K,18.0,15.0,3.0,0.0
63921011-8090-456e-b3e6-7f59ac1f0455,630000300147,UTCR 2022,utcr-2022,2022-12-10,Turrialba,Cartago,Costa Rica,info@tnfecogreen.com,+50688602020,,2022-12-10,9.7436229,-83.9440817,,0.0,True,False,,6394fef5-3370-4532-a876-0783ac1f15ea,25K,68.0,46.0,22.0,0.0
63921011-8090-456e-b3e6-7f59ac1f0455,630000300147,UTCR 2022,utcr-2022,2022-12-10,Turrialba,Cartago,Costa Rica,info@tnfecogreen.com,+50688602020,,2022-12-10,9.7436229,-83.9440817,,0.0,True,False,,6394fef9-b83c-4842-8f15-48eaac1f05c1,10K,79.0,45.0,34.0,0.0
63924bef-0e0c-4418-9018-065fac1f05c1,1080000100080,Westport Marathon,westport-marathon,2023-04-01,Westport,Mayo,Ireland/Éire,info@westportmarathon.ie,003539855088,,2023-04-01,53.800549999999,-9.548029999999,,0.0,False,False,,64285b5a-163c-4bfa-bf4e-10c5ac1f2af4,10k,810.0,289.0,521.0,0.0
63924bef-0e0c-4418-9018-065fac1f05c1,1080000100080,Westport Marathon,westport-marathon,2023-04-01,Westport,Mayo,Ireland/Éire,info@westportmarathon.ie,003539855088,,2023-04-01,53.800549999999,-9.548029999999,,0.0,False,False,,64285b5a-5460-4b60-9137-0a72ac1f16a4,Half Marathon,791.0,445.0,346.0,0.0
63924bef-0e0c-4418-9018-065fac1f05c1,1080000100080,Westport Marathon,westport-marathon,2023-04-01,Westport,Mayo,Ireland/Éire,info@westportmarathon.ie,003539855088,,2023-04-01,53.800549999999,-9.548029999999,,0.0,False,False,,64285b5a-e1f4-4e75-986b-09bdac1f2396,Marathon,167.0,129.0,38.0,0.0
63925343-7a08-4bc8-9fb9-066dac1f196d,2460000100079,V TARAHUMARA TRAIL 2023,tarahumana-trail,2023-03-26,Fontanars dels Alforins,Valencia,España,trailfontanars@gmail.com,669955774/616214104,,2023-03-26,38.7828259,-0.7852154,,1.0,False,False,,,,0.0,0.0,0.0,0.0
63926245-4e48-4782-b0c5-066cac1f196d,1200000100234,CARRERA DE LAS LUCES,carrera-de-las-luces,2022-12-08,Cali,Valle del Cauca,Colombia,director@airelibreyaventura.com,+573003854542,,2022-12-08,3.42332,-76.5245,,0.0,False,False,,63929287-1974-454e-98c0-11fbac1f05c1,5KM,201.0,87.0,114.0,0.0
63926245-4e48-4782-b0c5-066cac1f196d,1200000100234,CARRERA DE LAS LUCES,carrera-de-las-luces,2022-12-08,Cali,Valle del Cauca,Colombia,director@airelibreyaventura.com,+573003854542,,2022-12-08,3.42332,-76.5245,,0.0,False,False,,63929288-125c-469d-a4a8-0cccac1f05c1,10KM,98.0,68.0,30.0,0.0
639295b3-1fe0-46be-b835-1c43ac1f05c1,1060000200085,Topman & Seaman Futrono 2022,topman-futrono-2022,2022-12-10,Futrono,Los Lagos,Chile,jose@chiptime.cl,,,2022-12-11,-40.1311,-72.3957,,0.0,False,False,,,,0.0,0.0,0.0,0.0
6392f8a2-40f4-485b-816d-470bac1f05c1,1080000100081,Quest Kenmare 2023,quest-kenmare-43150,2023-03-11,Kenmare,Kerry,Ireland/Éire,results@sportstiming.ie,,,2023-03-11,51.8801017,-9.583520199999,,0.0,False,False,,,,0.0,0.0,0.0,0.0
639316b3-b380-4b42-b1af-113bac1f1c13,420000100235,XXXVIII CARRERA POPULAR VILLA DE ARANJUEZ,xxxviii-carrera-popular-villa-de-aranjuez,2022-12-18,Aranjuez,Madrid,España,david@mychip.es,000000,,2022-12-18,40.455698,-3.7850912,,0.0,False,False,,639f5375-616c-43d4-8026-7c95ac1f25e6,10K,3546.0,2502.0,1044.0,0.0
639343ab-8fa8-42f2-a4c2-5d71ac1f1c13,1200000100235,Carrera por la Policia Paipa,carrera-por-la-policia-paipa,2022-12-11,Bogotá,Cundinamarca,Colombia,director@airelibreyaventura.com,+573003854542,,2022-12-11,4.6473,-74.0963,,0.0,False,False,,6395f903-2cc4-4808-8225-0c44ac1f18b4,10KM,179.0,133.0,46.0,0.0
639343ab-8fa8-42f2-a4c2-5d71ac1f1c13,1200000100235,Carrera por la Policia Paipa,carrera-por-la-policia-paipa,2022-12-11,Bogotá,Cundinamarca,Colombia,director@airelibreyaventura.com,+573003854542,,2022-12-11,4.6473,-74.0963,,0.0,False,False,,6395f906-6f04-4fba-9fcc-3855ac1f298a,5KM,538.0,201.0,337.0,0.0
63934d6e-c7e4-4410-8f9e-6ceaac1f05c1,1200000100236,Media Maratón Sopó,media-maraton-sopo,2022-12-11,Sopó,Cundinamarca,Colombia,director@airelibreyaventura.com,+573003854542,,2022-12-11,4.90977,-73.9434,,0.0,False,False,,63962177-7290-46bb-8d00-065dac1f298a,10KM,431.0,194.0,237.0,0.0
63934d6e-c7e4-4410-8f9e-6ceaac1f05c1,1200000100236,Media Maratón Sopó,media-maraton-sopo,2022-12-11,Sopó,Cundinamarca,Colombia,director@airelibreyaventura.com,+573003854542,,2022-12-11,4.90977,-73.9434,,0.0,False,False,,63962178-9948-471a-9f8f-065fac1f298a,21KM,211.0,155.0,56.0,0.0
63934d6e-c7e4-4410-8f9e-6ceaac1f05c1,1200000100236,Media Maratón Sopó,media-maraton-sopo,2022-12-11,Sopó,Cundinamarca,Colombia,director@airelibreyaventura.com,+573003854542,,2022-12-11,4.90977,-73.9434,,0.0,False,False,,63962179-5cc4-476a-8ed1-17c8ac1f298a,2KM,48.0,31.0,17.0,0.0
639351ac-0b78-42a2-ba27-478aac1f05c1,1560000100030,VI CARRERA DE NAVIDAD VILLA DE FIGUERAS,vi-carrera-de-navidad-villa-de-figueras,2022-12-24,Castropol,Asturias,España,inscripciones@castropol.es,606623953,,2022-12-24,43.537698896274,-7.018965808984,,0.0,False,False,,,,0.0,0.0,0.0,0.0
63937145-7140-4260-89ed-1428ac1f1c13,1860000100066,AsTri Morelos Las Estacas Equipos Relevos Mixtos,astri-morelos-las-estacas-equipos-relevos-mixtos,2022-12-10,Tlaltizapán,Morelos,México,,,,2022-12-10,18.6847,-99.1193,,0.0,False,False,,,,0.0,0.0,0.0,0.0
6393783a-da94-4636-bf21-113cac1f1c13,260000100537,III EXTREME IBERUS CXM HUÉRCAL DE ALMERÍA,iii-extreme-iberus-cxm-hurcal-de-almera,2022-12-11,Huércal de Almeráa,Almería,España,info@cruzandolameta.es,900000000,,2022-12-11,,,,0.0,False,False,,,,0.0,0.0,0.0,0.0
639378fa-e64c-4a85-aa44-4789ac1f05c1,350000100171,XXIII Gabonetako Krosa de Portugalete y VI Memorial Javi Mendoza,xxiii-gabonetako-krosa-de-portugalete-y-vi-memorial-javi-mendoza,2022-12-11,Portugalete,Bizkaia,España,INFO@ATLETISMOPORTUGALETE.ORG,,,2022-12-11,43.2849799,-2.9782502,,0.0,False,False,,6395adf8-192c-411d-9f46-0656ac1f1f2f,10k,366.0,291.0,75.0,0.0
639378fa-e64c-4a85-aa44-4789ac1f05c1,350000100171,XXIII Gabonetako Krosa de Portugalete y VI Memorial Javi Mendoza,xxiii-gabonetako-krosa-de-portugalete-y-vi-memorial-javi-mendoza,2022-12-11,Portugalete,Bizkaia,España,INFO@ATLETISMOPORTUGALETE.ORG,,,2022-12-11,43.2849799,-2.9782502,,0.0,False,False,,6395adf8-70b0-4952-ae1d-0656ac1f2555,5k,7.0,2.0,5.0,0.0
