id,idRace,nom,slug,data,ciutat,provincia,pais,email,telefon,descripcio,data_final,latitude,longitude,reglament,num_fitxers,showRankings,active_photos,externalInscriptions
625e8aee-3204-42c3-a4aa-6323ac1f2709,2500000100050,Un Tomb pel Montsant 2022,un-tomb-pel-montsant-2022,2022-04-24,Morera de Montsant (La),Tarragona,España,info@lasttiming.es,-,,2022-04-24,41.2649293,0.8416045,,0.0,False,False,
625ed214-7a08-4dfe-a92c-13cdac1f2709,2460000100054,XXV VOLTA A PEU A CASTELLÓ DE RUGAT,xxv-volta-a-peu-a-castell-de-rugat,2022-08-05,Castelló de Rugat,Valencia,España,multiesport_@hotmail.com,,,2022-08-05,,,,0.0,False,False,
625ed403-501c-4be5-a2c7-14f0ac1f0f2b,2460000100055,XXVIII MEMORIAL ANDRÉS BELLA SAN LEÓN,xxviii-memorial-andrs-bella-san-len,2022-08-13,Quatretonda,Valencia,España,multiesport_@hotmail.com,,,2022-08-13,,,,0.0,False,False,
625ed538-bae0-413a-9c94-14e4ac1f0f2b,2460000100056,XVII VOLTA A PEU A LA POBLA DEL DUC,xvii-volata-a-peu-a-la-pobla-del-duc,2022-08-20,Pobla del Duc (la),Valencia,España,multiesport_@hotmail.com,,,2022-08-20,,,,0.0,False,False,
625ed6aa-613c-4cd7-b66b-5c91ac1f2709,2460000100057,XVIII VOLTA A PEU A LLUTXENT,xviii-volta-a-peu-a-llutxent,2022-09-10,Llutxent,Valencia,España,multiesport_@hotmail.com,,,2022-09-10,,,,0.0,False,False,
625ed7e5-d414-4e0a-b475-14e4ac1f0f2b,2460000100058,XVI VOLTA A PEU PEL BENICADELL,xvi-volta-a-peu-pel-benicadell,2022-10-16,Salem,Valencia,España,multiesport_@hotmail.com,,,2022-10-16,,,,0.0,False,False,
625ed8e4-0d8c-40a9-97b1-5c91ac1f2709,2460000100059,43 EDICIÓ CROSS SANT RAFAEL ,43-edici-cross-sant-rafael,2022-09-24,Ontinyent,Valencia,España,multiesport_@hotmail.com,,,2022-09-24,,,,0.0,False,False,
625eda0e-1678-41bf-b483-14e4ac1f0f2b,2460000100060,VI ESTRET TRAIL BELLÚS,vi-estret-trail-bells,2022-10-01,Bellús,Valencia,España,multiesport_@hotmail.com,,,2022-10-01,,,,0.0,False,False,
625eee8f-05bc-4d3d-a0f1-729bac1f2709,300000600029,Tanquito Runner´s 2022,tanquito-runneracutes,2022-05-28,Pájara,Las Palmas,España,Jonathanhernandezcurbelo@gmail.com,680 23 09 93,,2022-05-28,28.262194,-14.1405453,,1.0,True,False,
625ef58f-fa8c-495e-ae7b-31f6ac1f0f2b,260000100353,VIII DUATLÓN DE MENORES CIUDAD DE CHICLANA,viii-duatln-de-menores-ciudad-de-chiclana,2022-04-23,Chiclana de la Frontera,Cádiz,España,fmolina@cruzandolameta.es,666280427,,2022-04-23,,,,0.0,False,False,
625f2622-84a0-4ce8-bc49-729bac1f2709,130000100275,CROWS BATTLE 2022,crows-battle-2022,2022-08-14,Pravia,Asturias,España,info@321go.es,,,2022-08-14,43.4875717,-6.111489,,5.0,False,False,
625fa694-9774-4f3e-bcd2-16cbac1f2709,620000200323,POSEIDON RACE,poseidon-race,2022-05-29,Andratx,Baleares (Illes),España,davidcoach@hotmail.com,,,2022-05-29,,,,0.0,False,False,
625fb0a6-8a6c-4084-8045-0ea7ac1f2709,30000300103,SHERRY MARATON 2022,sherry-maraton-2022,2022-04-24,Jerez de la Frontera,Cádiz,España,info@yomury.com,,,2022-04-24,36.6850064,-6.126074399999,,0.0,False,False,
625fc212-29e8-46dc-b472-1978ac1f112f,30000300104,XXIII CARRERA POPULAR DE SAN ISIDRO,xxiii-carrera-popular-de-san-isidro,2022-05-14,Jabalquinto,Jaén,España,yomuryinscripciones@gmail.com,,,2022-05-14,38.019806,-3.7303025,,1.0,False,False,
625fec0d-00c8-4c1b-8b37-2225ac1f2709,260000100354,"XII Gran Premio de Fondo ""Villa de Salobreña""",xii-gran-premio-de-fondo-villa-de-salobrentildea,2022-04-24,Salobreña,Granada,España,info@cruzandolameta.es,900000000,,2022-04-24,,,,0.0,False,False,
626015ed-86a4-4e2f-8a47-646eac1f2709,2610000100039,Salvaje La Doble,salvaje-la-doble-18281,2022-05-29,San Miguel Dueñas,Sacatepéquez,Guatemala,inscripcioneslucianos@gmail.com,+502 31335820,,2022-05-29,14.5238874,-90.7972853,,0.0,False,False,
6260206d-9330-41a6-8b4a-6471ac1f2709,30000100363,XXXIII Carrera Escolar La Gloria,xxxiii-carrera-escolar-la-gloria,2022-05-06,Jaén,Jaén,España,yomuryinscripciones@gmail.com,,,2022-05-06,,,,1.0,True,True,
62602796-9074-4d2a-a542-09edac1f112f,260000100355,IV MARCHA NÓRDICA ''OLEGARIO LOZANO'' CIUDAD DE ALMERIA,iv-marcha-nrdica-olegario-lozano-ciudad-de-almeria,2022-04-23,Almeráa,Almería,España,info@cruzandolameta.es,900000000,,2022-04-23,,,,0.0,False,False,
62605bc3-63f4-4655-91ec-325bac1f2709,330000100097,ORBEA MONEGROS 2022,orbea-monegros-2022,2022-04-23,Sariñena,Huesca,España,reclamaciones@racechiparagon.com,,,2022-04-23,,,,0.0,False,False,
62611aa6-b314-4c7d-895a-2eb0ac1f0d67,10000101088,X 10K NOCTURN PLATJA DE GANDIA-Memorial a Toni Herreros,x-10k-nocturn-platja-de-gandia-memorial-a-toni-herreros,2022-06-04,Gandia,Valencia,España,info@sportmaniacs.com,,,2022-06-04,,,,1.0,False,False,
62613700-f6f4-4b4f-832c-4387ac1f0d67,350000100137,BILBAO MENDITRAIL 2022,bilbao-menditrail-2022,2022-04-24,Bilbao,Bizkaia,España,cr@onergy.es,,,2022-04-24,,,,0.0,True,False,
62613c69-88b4-4ed0-82f2-4f6aac1f1164,10000101089,VII Ruta a las Masías San Vicente de Piedrahita,vii-ruta-a-las-masias-san-vicente-de-piedrahita,2022-06-04,Cortes de Arenoso,Castellón,España,info@sportmaniacs.com,,,2022-06-04,,,,0.0,False,False,
62614a5f-e528-468f-be1d-4b72ac1f1164,260000300044,II CHALLENGE VUELTA CICLISTA A CARBONERAS,ii-challenge-vuelta-ciclista-a-carboneras,2022-04-23,Carboneras,Almería,España,info@cruzandolameta.es,600 834 006,,2022-04-24,,,,0.0,True,False,
62616953-7ca4-4942-a6ef-0c08ac1f0d67,260000100356,BTT & TRAIL LUCHANDO POR SU SONRISA,btt-amp-trail-luchando-por-su-sonrisa,2022-04-24,Sorbas,Almería,España,info@cruzandolameta.es,900000000,,2022-04-24,,,,0.0,False,False,
626177f0-6c48-4011-bbc7-6c29ac1f0d67,10000101090,Malaga 5K Superate 2022,malaga-5k-superate-2022,2022-04-24,Málaga,Málaga,España,info@sportmaniacs.com,,,2022-04-24,,,,0.0,False,False,
626184bc-cc6c-481c-9e7a-5e13ac1f0d67,90000100253,III Skaryszewski Bieg Konika,iii-skaryszewski-bieg-konika,2022-05-21,Skaryszew,mazowieckie,Polska,besttime-sport@wp.pl,,,2022-05-21,,,,2.0,False,False,
62618721-9f80-4718-8077-4e70ac1f1164,80000100185,XIX CARRERA POPULAR ARAGÓN SUR 2022,aragon-sur,2022-10-02,Teruel,Teruel,España,jplumed@aragon.es,630181076,,2022-10-02,,,,0.0,False,False,
626189c6-0d60-45ef-8047-7060ac1f0d67,260000100357,XV EDICION 10K PUERTO DE ALMERIA,xv-edicion-10k-puerto-de-almeria,2022-04-24,Almeráa,Almería,España,info@cruzandolameta.es,900000000,,2022-04-24,,,,0.0,False,False,
62618ec5-4a64-4d7a-8a5e-7060ac1f0d67,490000100217,La Cantabrona 2022,la-cantabrona-2022,2022-05-07,Polanco,Cantabria,España,contacto@lacantabrona.com,662209342,,2022-05-07,43.385474599999,-4.0168383,,0.0,True,False,
6261a70b-1cdc-4b37-b77d-7ad6ac1f1164,350000100138,BILBAO MOUNTAIN MARATHON 2022,bilbao-mountain-marathon-2022,2022-07-02,Bilbao,Bizkaia,España,info@bilbaomm.com,,,2022-07-02,43.251790748898,-2.945805715274,,0.0,True,False,
626240aa-3150-4523-a186-0783ac1f1b1d,1770000200082,I DRAGON RACE OCR - Batalla de María de Huerva - organizada por OCR ARAGÓN,dragon-race---maria-de-huerva,2022-09-11,María de Huerva,Zaragoza,España,info@dragonrace.es,,,2022-09-11,41.540629007249,-0.993403141524,,2.0,False,False,
62624e80-dabc-42c5-a6f8-47e0ac1f0d67,1410000100208,XX MARCHA MTB COLMENAR,xx-marcha-mtb-colmenar,2022-04-24,Colmenar Viejo,Madrid,España,info@forevent.es,+34 654 22 76 39,,2022-04-24,,,,0.0,False,False,
6262534f-f95c-4954-85f6-155eac1f1b1d,130000100276,VIII Carrera Popular 8 KM AGONES,viii-carrera-popular-8-km-agones,2022-04-23,Pravia,Asturias,España,info@321go.es,,,2022-04-23,43.497349999999,-6.121583299999,,0.0,False,False,
62625d97-7020-4385-891e-5129ac1f0d67,1360000100194,XIII CARRERA VILLA DE SANTA OLALLA,xiii-carrera-villa-de-santa-olalla,2022-04-24,Santa Olalla,Toledo,España,info@evedeport.com,,,2022-04-24,,,,0.0,True,False,
62626d2d-c7f8-4501-82cb-2462ac1f1b1d,10000101091,Quebrantahuesos 2022,quebrantahuesos-2022,2022-09-24,Sabiñánigo,Huesca,España,info@quebrantahuesos.com,,,2022-09-24,42.506662099999,-0.357460899999,,0.0,True,False,
62627bcb-8e5c-412d-9b1b-6498ac1f0d67,350000100139,BILBAO EXTREME 2022,bilbao-extreme-2022,2022-06-26,Bilbao,Bizkaia,España,info@bilbaoextreme.com,,,2022-06-26,43.25177512021,-2.945727931213,,0.0,True,False,
6262853f-e100-4660-b4ad-3f66ac1f1b1d,1510000200136,The Newhaven Lighthouse 10k 2022,the-newhaven-lighthouse-10k-2022,2022-04-24,Edinburgh,Scotland South,United Kingdom,catrionabruce@timingsense.com,,,2022-04-24,55.9776989,-3.301054,,0.0,False,False,
6262c35c-4e38-4620-bf1a-1a99ac1f0d67,810000100083,CARREIRA POPULAR XINZO DE LIMIA 2022,carreira-popular-xinzo-de-limia-2022,2022-05-29,Xinzo de Limia,Ourense,España,limiactiva@gmail.com,665936887,,2022-05-29,42.0572969,-7.7288698,,1.0,True,False,
6262c645-3f0c-4e50-97a1-5f3fac1f1b1d,70000600033,100x100 Duatlón Empuriabrava,100x100-duatlon-empuriabrava,2022-04-24,Castelló d'Empúries,Girona,España,info@diversport.es,,,2022-04-24,,,,0.0,False,False,
6262c928-ce14-4502-96fd-714bac1f1b1d,1130000300089,Lomas Racquet 2022: 15K y 7.5K,lomas-racquet-2022-15k-y-75k,2022-04-24,San Luis Potosí,San Luis Potosí,México,inscripciones@tutiempoatiempo.net,4442074996,,2022-04-24,22.1565,-100.986,,0.0,True,False,
6262cd6c-a328-47cf-9c05-1294ac1f1b1d,2500000100051,SP CATALANA – STAGE II SANT GREGORI,sp-catalana-ndash-stage-ii-sant-gregori,2022-04-24,Sant Gregori,Girona,España,xnavarro@lasttiming.es,,,2022-04-24,,,,0.0,False,False,
6262e1a0-0ad4-4804-a709-1a99ac1f0d67,1660000100158,FARAMONTANOS DE TABARA CIRCUITO PROVINCIAL CROSS ZAMORA,circuito-provincial-cross-zamora,2022-04-30,Faramontanos de Tábara,Zamora,España,runvasport.zamora@gmail.com,+34 673 59 55 12,,2022-04-30,41.8370906,-5.8894741,,0.0,True,False,
6262e24e-9708-42d1-ae4c-5f8fac1f0d67,630000300117,Tri-GO Kids Alajuela 2022 - Edición XV,tri-go-kids-alajuela-2022---edicion-xv,2022-04-24,Alajuela,Alajuela,Costa Rica,ascalatricr@gmail.com,-,,2022-04-24,10.0004387,-84.2114112,,0.0,True,False,
6262e383-cef0-46b7-a286-34f8ac1f1b1d,580000600004,4ta Etapa Serial MTB Nuevo Leon 2022,4ta-etapa-serial-mtb-nuevo-leon-2022,2022-04-24,Garcia,Nuevo León,México,tiempos@chronosport.mx,8444906337,,2022-04-24,25.2797312,-100.0191857,,0.0,False,False,
6262e470-83dc-4861-9b13-5707ac1f0d67,580000600005,4ta Etapa Serial MTB ChronoSport / Coah Sur,4ta-etapa-serial-mtb-chronosport--coah-sur,2022-04-24,San Juan de la Vaqueria,Coahuila de Zaragoza,México,tiempos@chronosport.mx,8444906337,,2022-04-24,25.464442,-100.6914034,,0.0,False,False,
6262ea23-cb7c-48be-bf04-1294ac1f1b1d,2050000100054,DH Carub 2,dh-carub-2,2022-04-23,Eivissa,Baleares (Illes),España,Info@racesolutions.es,,,2022-04-23,,,,0.0,False,False,
6262eea3-cc24-44e7-844f-7a7fac1f0d67,1660000100159, II MARCHA BTT CIUDAD DE COCA,ii-marcha-btt-ciudad-de-coca,2022-05-01,Coca,Segovia,España,carreras.org@gmail.com,+34 673 59 55 12,,2022-05-01,41.215214,-4.525485,,0.0,True,False,
6262f691-046c-4581-a94a-073aac1f0d67,260000300045,CRI - II CHALLENGE VUELTA CICLISTA A CARBONERAS ,cri---ii-challenge-vuelta-ciclista-a-carboneras,2022-04-23,Carboneras,Almería,España,info@cruzandolameta.es,600 834 006,,2022-04-23,,,,0.0,False,False,
62635db1-97ac-46d9-808f-6fd2ac1f0d67,580000600006,BackYard 2022,backyard-2022,2022-04-23,Saltillo,Coahuila de Zaragoza,México,tiempos@chronosport.mx,8444906337,,2022-04-23,25.4267,-100.995,,0.0,False,False,
62636aa5-19d0-4e4c-8a1d-1479ac1f0d67,1700000200034,Sea You,sea-you,2022-04-23,Chorrillos,Lima,Perú/Piruw,,,,2022-04-23,-9.18997,-75.0152,,0.0,False,False,
6263a1c2-b45c-4718-af3e-1481ac1f0d67,1770000200083,I DUATLÓN ESCOLAR RIBERA ALTA DEL EBRO,i-duatln-escolar-ribera-alta-del-ebro,2022-04-24,Alagón,Zaragoza,España,,,,2022-04-24,41.919705798543,-1.247817624792,,0.0,False,False,
6263ab2e-aee0-4478-8b30-1481ac1f0d67,260000100358,OPEN MTB PUERTA DE LA ALPUJARRA 2022,open-mtb-puerta-de-la-alpujarra-2022,2022-04-23,Lanjarón,Granada,España,info@cruzandolameta.es,600000000,,2022-04-24,,,,0.0,False,False,
6263c014-8db0-487a-aa45-1481ac1f0d67,260000100359,VIII CARRERA SOLIDARIA AVE MARÍA,viii-carrera-solidaria-ave-mara,2022-04-24,Granada,Granada,España,info@cruzandolameta.es,900000000,,2022-04-24,,,,0.0,False,False,
626409ac-9898-4f7e-b791-7b90ac1f18cd,260000300046,ETAPA 2 - II CHALLENGE VUELTA CICLISTA A CARBONERAS,etapa-2---ii-challenge-vuelta-ciclista-a-carboneras,2022-04-24,Carboneras,Almería,España,info@cruzandolameta.es,900000000,,2022-04-24,,,,0.0,False,False,
62641ebf-3b78-47ee-bb36-057dac1f0d67,2740000100008,"III Travesía a Nado ""La Gomera""",iii-travesia-a-nado-la-gomera,2022-08-13,San Sebastián de la Gomera,Santa Cruz de Tenerife,España,direcciontecnica@ociosalud.com,671776844,,2022-08-13,28.08963523303,-17.10972945396,,0.0,False,False,
6264730e-343c-4713-8334-6bd4ac1f18cd,2400000100050,On Life 10K Test,on-life-10k-test,2022-04-24,San Salvador,San Salvador,El Salvador,bicirun@gmail.com,,,2022-04-24,13.7034,-89.2073,,0.0,False,False,
62651bee-eae4-41ba-afc9-1838ac1f1521,970000100084,CORRIDA DU MARAIS VERNIER,corrida-du-marais-vernier-87123,2022-04-24,Pont-Audemer,Eure,France,mptimer@gmail.com,,,2022-04-24,49.3538,0.511665,,0.0,False,False,
62651cb4-a0d4-4319-adc0-5dcadf55e24e,80000100269,CONTRABANDISTAS TRAIL CAUDIEL,cotrabandistas-trail-caudiel,2023-11-12,Caudiel,Castellón,España,administracion@cronometra.es,,,2023-11-12,,,,0.0,False,False,
6265a734-b308-4dd1-9dd7-0677ac1f1521,880000100044,5k Spider Run - Saltillo,5k-spider-run---saltillo,2022-04-24,Saltillo,Coahuila de Zaragoza,México,alfaleman@hotmail.com,871 263 8000,,2022-04-24,25.4267,-100.995,,0.0,False,False,
6265ad64-c4a8-4c71-8527-0df8ac1f0d67,740000100020,Maratón Atenas Veracruzana 2022,maraton-atenas-veracruzana-2022-71786,2022-04-24,Xalapa,Veracruz-Llave,México,sergiovazquez74@me.com,228 154 9025,,2022-04-24,19.5305,-96.9091,,0.0,False,False,
6265b6bf-a130-43f1-b595-37eeac1f1521,880000100045,5ta Edición Carrera POWERADE 2022,5ta-edicion-carrera-powerade-2022,2022-04-24,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,871 263 8000,,2022-04-24,25.5439,-103.428,,0.0,False,False,
62664fb3-751c-4e2c-8512-1014ac1f1ae3,970000100085,VERNON TOUT COURT 2022,vernon-tout-court-2022,2022-05-01,Vernon,Eure,France,mptimer@gmail.com,,,2022-05-01,49.0905,1.4843,,0.0,False,False,
62665789-7960-492b-a6e7-1012ac1f1ae3,620000200324,CURSA MARXA NÒRDICA DE LLUC,cursa-marxa-nrdica-de-lluc,2022-05-15,Escorca,Baleares (Illes),España,info@sportmaniacsbaleares.com ,,,2022-05-15,,,,2.0,False,False,
62665ac9-41bc-4325-bb4d-6ad2ac1f0d67,790000100231,Duatlón Cross Villamuriel,duatlon-cross-villamuriel,2022-05-22,Villarramiel,Palencia,España,competiciones@triatloncastillayleon.com,000000,,2022-05-22,41.9481691,-4.5153954,,0.0,False,False,
62665b31-fcac-4626-9147-6ad3ac1f0d67,2740000100010,"III Travesía a Nado ""Playas de Mazo""",iii-travesia-a-nado-playas-de-mazo-60882,2022-11-05,Villa de Mazo,Santa Cruz de Tenerife,España,direcciontecnica@ociosalud.com,671776844,,2022-11-05,28.5691215,-17.7615754,,0.0,False,False,
62667550-6a40-458a-9787-6ad4ac1f0d67,690000200105,I VUELTA BTT RIBEROS DEL TAJO MARATON,i-vuelta-btt-riberos-del-tajo-maraton,2022-05-01,Serradilla,Cáceres,España,Info@tucrono.com, 651 48 31 46,,2022-05-01,,,,0.0,False,False,
6266bd65-11a8-445f-95b9-5342ac1f1ae3,880000100046,Trail Ruta Perdida 2022,ruta-perdida-2022,2022-04-24,Palenque,Chiapas,México,rgvalencia20@gmail.com,9931938291,,2022-04-24,17.51,-91.9815,,0.0,False,False,
6266c44c-004c-464b-9b8a-6ad3ac1f0d67,380000100415,IX CARRERA SAN LUIS RUN AND FUN 2022,ix-carrera-san-luis-run-and-fun-2022,2022-06-18,Yepes,Toledo,España,yepessanluis@deporchip.com,,,2022-06-18,39.9062375,-3.6218261,,0.0,False,False,
6266dbdc-4ae0-48ab-84b3-5342ac1f1ae3,1680000200005,1er Running San José,1er-running-san-jose,2022-04-24,Morelia,Michoacán de Ocampo,México,charlychips@gmail.com,,,2022-04-24,19.6971,-101.185,,0.0,False,False,
6266dc54-ecc0-4e30-9b73-6ad4ac1f0d67,380000100416,II MTB “LA TORREÑA” 2022,mtb-ldquola-torretildeardquo-2022,2022-09-04,Torre de Esteban Hambrán (La),Toledo,España,works.alonsog@gmail.com,,,2022-09-04,40.1691158,-4.2180385,,0.0,False,False,
6266e6a2-94f0-44fe-b60f-5346ac1f1ae3,2460000100061,III RICOTE XTREM MOUNTAIN FESTIVAL,iii-ricote-xtrem-mountain-festival,2022-11-12,Archena,Murcia,España,ricotextrem@gmail.com,722 27 00 98,,2022-11-12,,,,0.0,False,False,
6266f83e-407c-4e7d-92ff-5344ac1f1ae3,350000100140,GALIPA MENDI BIRA 2022,galipa-mendi-bira-2022,2022-06-12,Zierbena,Bizkaia,España,info@cronergy.es,,,2022-06-12,43.344633098695,-3.088175643963,,0.0,True,False,
6267a2cc-f868-4a50-828a-56dbac1f0d67,10000101092,7ª Carrera Jose Antonio Redolat,7ordf-carrera-jose-antonio-redolat,2022-05-15,Valencia,Valencia,España,circuito@cronochip.com,,,2022-05-15,,,,1.0,True,False,
6267abe2-2228-41b2-b81a-2f93ac1f1c55,1510000200137,Blast @ The Meadows 26/4/22,blast--the-meadows-26422,2022-04-26,Edinburgh,Scotland South,United Kingdom,catrionabruce@timingsense.com,,,2022-04-26,55.94070714956,-3.195309874096,,0.0,False,False,
6267dfac-e21c-4d4f-ab45-0704ac1f2dd6,1660000100160,II TRAIL TREN BURRA,ii-trail-tren-burra,2022-05-01,Zaratán,Valladolid,España,carreras.org@gmail.com,+34 673 59 55 12,,2022-05-01,41.6609932,-4.7807693,,0.0,False,False,
62680a5c-a288-45c8-ab00-4c09ac1f2dd6,1340000100075,CARRERA FIT 3.0 2022,carrera-fit-30-2022,2022-06-12,Cuauhtémoc,México,México,contacto@meta.mx,5563878856,,2022-06-12,19.4215104,-99.1793096,,0.0,False,False,
6268402a-6648-407a-bf94-1d63ac1f010e,470000100103,CARRERA POPULAR 10KM FIESTA DE LA CEREZA 2022,carrera-popular-10km-fiesta-de-la-cereza-2022,2022-06-12,Castillo de Locubín,Jaén,España,info@cronofinisher.com,665902421,,2022-06-12,,,,0.0,False,False,
626851a8-3ff8-4b1a-b499-1d62ac1f010e,130000100277,"CARRERA POR LA VIDA, POR LA DONACIÓN Y LA SANIDAD PÚBLICA",carrera-por-la-vida-por-la-donacin-y-la-sanidad-pblica,2022-04-30,Gijón,Asturias,España,info@321go.es,,,2022-04-30,,,,0.0,False,False,
6268725a-3b08-496d-b43f-4c0aac1f2dd6,130000600003,Ourense Strade Termal,ourense-strade-termal,2022-04-30,Lobios,Ourense,España,info@321go.es,,,2022-04-30,,,,0.0,False,False,
626907c5-336c-41aa-91a7-354eac1f010e,60000100231,Carrera Solidaria Virtual Battenday,carrera-solidaria-virtual-battenday,2022-06-09,Castellón de la Plana,Castellón,España,info@martaymariacln6.com,,,2022-06-09,,,,1.0,False,False,
62690c2d-c770-45c4-9f5a-0168ac1f010e,130000100278,Juegos Nacionales Trasplantados 2022 Gijón: modalidad bici,juegos-nacionales-trasplantados-2022-gijon-modalidad-bici,2022-05-01,Gijón,Asturias,España,info@321go.es,,,2022-05-01,,,,0.0,False,False,
626912a8-6ea4-4d4b-91b1-35cbac1f2157,10000101093,Mediterranean Epic Gran Fondo 2022,mediterranean-epic-gran-fondo-2022,2022-05-07,Oropesa del Mar,Castellón,España,info@sportmaniacs.com,,,2022-05-07,,,,0.0,True,False,
62694efb-e898-49b4-a63c-3ef1ac1f2157,380000100417,CONVIVENCIA EDUCATIVA MONTESSORI 2022,convivencia-educativa-montessori-2022,2022-06-27,Burguillos de Toledo,Toledo,España,administracion@ocioyaventura.com,925257314,,2022-07-29,39.8014482,-3.9914073,,0.0,False,False,
62695d8b-46f4-4f84-a923-42f3ac1f2157,30000100364,I CAMPEONATO DE ANDALUCÍA DE REGATES ELIMINATORIAS,i-campeonato-de-andaluca-de-regates,2022-04-30,Dos Hermanas,Sevilla,España,info@yomury.com,,,2022-04-30,37.3145929,-5.9528994,,1.0,True,False,
626969be-b86c-406e-b3e2-3e22ac1f2157,420000100209,"Tradeinn International Triathlon Platja d'Aro 2022 - Campeonato de España de Triatlón Larga Distancia y ""Aquabike""",tradeinn-international-triathlon-platja-daro-2022---campeonato-de-espantildea-de-triatlon-larga-distancia-y-aq,2022-05-08,Castell-Platja d'Aro,Girona,España,info@sportchip.es,639948792,,2022-05-08,,,,0.0,False,False,
62697298-14e8-4e4c-a05d-3e31ac1f2157,260000100360,IV CXM TRAIL DEL ESPARTO,iv-cxm-trail-del-esparto,2022-04-29,Gádor,Almería,España,info@cruzandolameta.es,900000000,,2022-04-29,,,,0.0,False,False,
62697501-a5ec-4687-883c-42f3ac1f2157,30000100365,I CAMPEONATO DE ANDALUCÍA DE REGATES SEMIFINALES,i-campeonato-de-andaluca-de-regates-semifinales,2022-04-30,Dos Hermanas,Sevilla,España,info@yomury.com,,,2022-04-30,37.314705,-5.953132038623,,0.0,True,False,
62697a88-0388-4733-bab5-42f3ac1f2157,260000100361,VI DESAFÍO PLAYA DE LOS MUERTOS - FARO MESA ROLDAN,vi-desafo-playa-de-los-muertos---faro-mesa-roldan,2022-05-01,Carboneras,Almería,España,info@cruzandolameta.es,900000000,,2022-05-01,,,,0.0,False,False,
626a5b54-cefc-47e0-8228-5cbdac1f010e,380000100418,I NOCTURNA – VILLA DE AÑOVER,i-nocturna-ndash-villa-de-atildeover,2022-06-04,Añover de Tajo,Toledo,España,anovernocturna@deporchip.com,,,2022-06-04,39.9888023,-3.7658364,,0.0,False,False,
626a760b-921c-4fd0-947f-51baac1f259f,380000100419,II CROSS NOCTURNO CERRO DE LA AGUILILLA,ii-cross-nocturno-cerro-de-la-aguililla,2022-06-04,Yuncler,Toledo,España,info@deporchip.com,,,2022-06-04,40.0446658,-3.8967247,,0.0,False,False,
626ab064-b038-44ad-9ef6-0df1ac1f259f,380000100420,CAMPAMENTO DE VERANO - LA CASA DE LOS FORESTALES,campamento-de-verano---la-casa-de-los-forestales,2022-08-21,Urda,Toledo,España,administracion@ocioyaventura.com,925257314,,2022-08-26,39.330878,-3.667716,,0.0,False,False,
626af43f-5e00-4d71-b534-68b9ac1f010e,330000100098,Trail Ibérica Armantes,trail-iberica-armantes,2022-04-30,Calatayud,Zaragoza,España,reclamaciones@racechiparagon.com,,,2022-04-30,,,,0.0,False,False,
626aff81-7f84-43bf-a2fe-163cac1f010e,30000100366,I CAMPEONATO DE ANDALUCÍA DE REGATES FINAL,i-campeonato-de-andaluca-de-regates-final,2022-04-30,Dos Hermanas,Sevilla,España,info@yomury.com,,,2022-04-30,37.3156225,-5.9535678,,0.0,False,False,
626b0b64-93c0-47fc-8f4e-5b27ac1f259f,310000200077,RUTA CAÑADA REAL DE SANCHA BRAVA “RUTA DEL PASTOREAO”,ruta-catildeada-real-de-sancha-brava-ldquoruta-del-pastoreaordquo,2022-05-07,Villar del Rey,Badajoz,España,deporte@villardelrey.es,674095261,,2022-05-07,39.1319915,-6.847830699999,,0.0,False,False,
626b14fd-abe4-4904-8413-6fa4ac1f010e,1770000200084,I DUATLÓN SPRINT RUBIELOS DE MORA,i-duatln-sprint-rubielos-de-mora,2022-05-01,Rubielos de Mora,Teruel,España,cronolimits@gmail.com,,,2022-05-01,40.1901266,-0.654184099999,,0.0,False,False,
626b420b-be34-4d1a-a552-163dac1f010e,1860000100008,Triatlón AsTri Monterrey 2022,triatlon-astri-monterrey-2022,2022-04-30,Monterrey,Nuevo León,México,,,,2022-05-01,25.6853,-100.305,,0.0,False,False,
626b5ef6-455c-4b81-b22e-75d5ac1f010e,2760000100002,TRITOPO Comité de Triatlón,tritopo-comite-de-triatlon,2022-04-28,Topolobampo,Sinaloa,México,moralesrosalesd@gmail.com,668 396 3132,,2022-05-01,25.5643,-109.083,,0.0,False,False,
626bb53d-b4c8-4c41-a347-125fac1f010e,2500000100052,9a Cursa de la Moixina,9a-cursa-de-la-moixina,2022-05-01,Olot,Girona,España,xnavarro@lasttiming.es,,,2022-05-01,,,,0.0,False,False,
626bee4f-5e38-439f-bee4-0f3fac1f010e,1410000100209,COPA DE ESPAÑA BTT XCO SABIÑANIGO,copa-de-espatildea-btt-xco-sabitildeanigo,2022-05-01,Sabiñánigo,Huesca,España,info@forevent.es,+34 654 22 76 39,,2022-05-01,,,,0.0,False,False,
626bf246-3180-446d-b450-2f6aac1f010e,1140000100013,Ultra Maya ,ultra-maya,2022-05-01,Tegucigalpa,Tegucigalpa,Honduras,gdmtrailruninnghn@gmail.com,,,2022-05-01,14.2231704,-87.0686703,,0.0,False,False,
626bfd9e-7ee8-459e-9b3a-2e0fac1f010e,260000100362,VIII CARRERA POPULAR DEL HORNAZO-2022,viii-carrera-popular-del-hornazo-2022,2022-05-02,Cádiar,Granada,España,fmolina@cruzandolameta.es,666280427,,2022-05-02,,,,0.0,False,False,
